date,dstip,srcport,dstport,srcip,td,pkt,byt
2016-04-06 17:20:41,719036245,53,37219,2403861754,0.0,1,126
2016-04-06 17:20:41,719036245,53,42581,2403861754,0.0,1,75
2016-04-06 17:20:41,719036245,53,43918,2403861754,0.0,1,124
2016-04-06 17:20:41,719036245,53,44112,2403861754,0.0,1,141
2016-04-06 17:20:41,719036245,53,52201,2403861754,0.0,1,111
2016-04-06 17:20:41,719036245,53,52807,2403861754,0.0,1,235
2016-04-06 17:20:41,3509835672,51215,42198,719035672,60.0,9,1090
2016-04-06 17:20:41,719036245,53,54318,2403861754,0.0,1,174
2016-04-06 17:20:41,719036354,53,50577,1008554718,0.0,1,151
2016-04-06 17:20:41,719035062,53,41327,2403861754,0.0,1,93
2016-04-06 17:20:41,719036255,123,33648,1033440624,0.0,1,76
2016-04-06 17:20:41,719036251,53,62397,2403862665,0.0,1,197
2016-04-06 17:20:41,719036251,53,62856,2403862665,0.0,1,84
2016-04-06 17:20:41,719035062,53,35589,2403861754,0.0,1,93
2016-04-06 17:20:41,719036247,11956,53,3059897739,0.0,1,74
2016-04-06 17:20:41,719034631,53,53,3109470538,0.0,1,115
2016-04-06 17:20:41,719034686,39326,53,3176655953,0.0,1,77
2016-04-06 17:20:41,719034686,59121,53,3176655953,0.0,1,74
2016-04-06 17:20:41,719034686,59214,53,3176655953,0.0,1,69
2016-04-06 17:20:41,719034631,41211,53,3176655953,0.0,1,69
2016-04-06 17:20:41,719036245,5228,40771,3222673805,0.0,1,85
2016-04-06 17:20:41,719034631,53,53,3239154619,0.0,2,274
2016-04-06 17:20:41,719034617,4572,53,3238564278,0.0,1,64
2016-04-06 17:20:41,719034686,64836,53,3263638981,0.0,1,73
2016-04-06 17:20:41,719036355,38993,53,3269274539,0.0,1,65
2016-04-06 17:20:41,719034631,53,53,3307973309,0.0,1,166
2016-04-06 17:20:41,719036354,44436,53,3363357880,0.0,1,56
2016-04-06 17:20:41,719036252,51385,53,3363909936,0.0,1,68
2016-04-06 17:20:41,719034617,52950,53,3365942160,0.0,1,75
2016-04-06 17:20:41,719035192,843,53,3401870651,0.0,1,73
2016-04-06 17:20:41,719034650,64788,53,3428942446,0.0,1,65
2016-04-06 17:20:41,719034650,61088,53,3428942405,0.0,1,76
2016-04-06 17:20:41,3495641107,53,26227,719034978,0.0,1,181
2016-04-06 17:20:41,719035021,53,56526,2403861754,0.0,1,143
2016-04-06 17:20:41,719034631,48326,53,1251908186,0.0,1,84
2016-04-06 17:20:41,719034981,53,48470,2403861754,0.0,1,121
2016-04-06 17:20:41,719034980,39617,53,2403391300,0.0,1,71
2016-04-06 17:20:41,719036252,31547,53,3069497340,0.0,1,76
2016-04-06 17:20:41,719035671,27105,80,1725443170,0.0,1,60
2016-04-06 17:20:41,719034617,72,53,3052555042,0.0,1,76
2016-04-06 17:20:41,719034995,80,46075,2955004789,0.0,1,40
2016-04-06 17:20:41,719034713,53,63693,1151498429,0.0,1,210
2016-04-06 17:20:41,719034713,53,64920,1151498429,0.0,1,119
2016-04-06 17:20:41,719034686,15073,53,1251908186,0.0,1,80
2016-04-06 17:20:41,719036252,53,63563,2403862665,0.0,1,172
2016-04-06 17:20:41,719036359,58623,53,2439100460,0.0,1,69
2016-04-06 17:20:41,719035062,53,33660,2403861754,0.0,1,85
2016-04-06 17:20:41,719036354,6302,53,2588900744,0.0,1,63
2016-04-06 17:20:41,719035008,44972,143,2659244888,0.0,1,52
2016-04-06 17:20:41,719034645,29523,80,2778990329,0.0,1,40
2016-04-06 17:20:41,719036361,12485,53,2830390707,0.0,1,77
2016-04-06 17:20:41,719034642,53914,80,2830573619,0.0,1,40
2016-04-06 17:20:41,719034642,53915,80,2830573619,0.0,1,40
2016-04-06 17:20:41,719034642,53916,80,2830573619,0.0,1,40
2016-04-06 17:20:41,719035035,53,44700,2403861754,0.0,1,104
2016-04-06 17:20:41,719035035,53,38634,2403861754,0.0,1,80
2016-04-06 17:20:41,719034642,53917,80,2830573619,0.0,1,40
2016-04-06 17:20:41,719034642,53918,80,2830573619,0.0,1,40
2016-04-06 17:20:41,719034642,53919,80,2830573619,0.0,1,40
2016-04-06 17:20:41,719034686,38852,53,2822340285,0.0,1,87
2016-04-06 17:20:41,719034686,59244,53,2822340285,0.0,1,78
2016-04-06 17:20:41,719034631,37867,53,2822340285,0.0,1,79
2016-04-06 17:20:41,719034631,48933,53,2822340285,0.0,1,87
2016-04-06 17:20:41,719032594,50962,110,2966331272,0.0,1,52
2016-04-06 17:20:41,719036354,42727,53,3013946279,0.0,1,72
2016-04-06 17:20:41,2930882500,80,51382,719034978,0.0,6,7121
2016-04-06 17:20:41,719035870,53,39046,722388342,0.0,1,77
2016-04-06 17:20:41,2403862665,49810,53,719034978,0.0,1,97
2016-04-06 17:20:41,3428927796,53,55598,719034631,0.0,1,85
2016-04-06 17:20:41,3428927794,53,41641,719034631,0.0,1,78
2016-04-06 17:20:41,3428920948,53,54359,719034631,0.0,1,75
2016-04-06 17:20:41,3428920947,53,50922,719034631,0.0,1,64
2016-04-06 17:20:41,3428920945,53,57704,719034631,0.0,1,67
2016-04-06 17:20:41,3307973309,53,53,719034631,0.0,1,84
2016-04-06 17:20:41,3239154619,53,53,719034631,0.0,2,147
2016-04-06 17:20:41,3176655953,53,41211,719034631,0.0,1,69
2016-04-06 17:20:41,3109470538,53,53,719034631,0.0,1,81
2016-04-06 17:20:41,2991584727,53,25070,719034631,0.0,1,66
2016-04-06 17:20:41,2991584697,53,63689,719034631,0.0,1,63
2016-04-06 17:20:41,2822340285,53,48933,719034631,0.0,1,87
2016-04-06 17:20:41,2822340285,53,37867,719034631,0.0,1,140
2016-04-06 17:20:41,2596528187,53,53927,719034631,0.0,1,229
2016-04-06 17:20:41,2037006708,53,28449,719034631,0.0,1,71
2016-04-06 17:20:41,4008451246,80,4255,719034688,0.0,1,40
2016-04-06 17:20:41,1270074485,53,45623,719034686,0.0,1,133
2016-04-06 17:20:41,712454905,53,17983,719034686,0.0,1,253
2016-04-06 17:20:41,712454905,53,3728,719034686,0.0,1,200
2016-04-06 17:20:41,718269334,53,64112,719034686,0.0,1,175
2016-04-06 17:20:41,718270373,53,28593,719034686,0.0,1,166
2016-04-06 17:20:41,718270373,53,41616,719034686,0.0,1,166
2016-04-06 17:20:41,841269584,53,7397,719034686,0.0,1,181
2016-04-06 17:20:41,3428927803,53,58601,719034631,0.0,1,74
2016-04-06 17:20:41,864528660,53,44944,719034686,0.0,1,184
2016-04-06 17:20:41,859471650,53,21514,719034686,0.0,1,166
2016-04-06 17:20:41,859471650,53,4181,719034686,0.0,1,134
2016-04-06 17:20:41,859471650,53,53722,719034686,0.0,1,198
2016-04-06 17:20:41,859471650,53,65089,719034686,0.0,1,176
2016-04-06 17:20:41,1116872503,53,12442,719034686,0.0,1,176
2016-04-06 17:20:41,1251908186,53,15073,719034686,0.0,1,181
2016-04-06 17:20:41,859471650,53,14820,719034686,0.0,1,123
2016-04-06 17:20:41,632537470,53,6951,719034686,0.0,1,131
2016-04-06 17:20:41,3526241154,53,41898,719034631,0.0,1,300
2016-04-06 17:20:41,719034617,22537,53,4277475052,0.0,1,74
2016-04-06 17:20:41,2403391300,53,39617,719034980,0.0,1,176
2016-04-06 17:20:41,1151498429,64920,53,719034713,0.0,1,103
2016-04-06 17:20:41,1151498429,63693,53,719034713,0.0,1,82
2016-04-06 17:20:41,904152269,63292,53,719034713,0.0,1,75
2016-04-06 17:20:41,732179822,64256,443,719034713,0.0,3,120
2016-04-06 17:20:41,3317011127,63090,53,719034713,0.0,1,73
2016-04-06 17:20:41,1788220531,17631,40035,719034713,0.0,1,259
2016-04-06 17:20:41,3564169044,41131,25,719034632,0.0,2,80
2016-04-06 17:20:41,1289070794,53,53,719034631,0.0,1,111
2016-04-06 17:20:41,1251908186,53,48326,719034631,0.0,1,167
2016-04-06 17:20:41,2930882500,80,51376,719034978,0.0,6,7076
2016-04-06 17:20:41,1066468669,53,53,719034631,0.0,1,80
2016-04-06 17:20:41,879908654,53,53,719034631,0.0,1,71
2016-04-06 17:20:41,841269584,53,28246,719034631,0.0,1,167
2016-04-06 17:20:41,712454905,53,31427,719034631,0.0,1,122
2016-04-06 17:20:41,632537470,53,9035,719034631,0.0,1,74
2016-04-06 17:20:41,632537470,53,60538,719034631,0.0,1,82
2016-04-06 17:20:41,719036246,443,53702,4104711951,0.0,2,104
2016-04-06 17:20:41,719036252,29610,53,4080117665,0.0,1,65
2016-04-06 17:20:41,719036255,80,3198,4028566301,0.0,1,40
2016-04-06 17:20:41,719035192,61,53,3942062644,0.0,1,63
2016-04-06 17:20:41,719036083,56285,53,3903486148,0.0,1,76
2016-04-06 17:20:41,719034610,25,59807,3805182964,0.0,1,40
2016-04-06 17:20:41,719036281,53,54261,541305809,0.0,1,97
2016-04-06 17:20:41,3526241154,53,43183,719034631,0.0,1,300
2016-04-06 17:20:41,3526241154,53,5419,719034631,0.0,1,300
2016-04-06 17:20:41,614070518,53,60742,719034631,0.0,1,186
2016-04-06 17:20:41,632537470,53,13561,719034631,0.0,1,74
2016-04-06 17:20:41,632537470,53,35570,719034631,0.0,1,82
2016-04-06 17:20:41,632537470,53,47342,719034631,0.0,1,82
2016-04-06 17:20:41,632537470,53,55267,719034631,0.0,1,82
2016-04-06 17:20:41,3526241154,53,51089,719034631,0.0,1,300
2016-04-06 17:20:41,632537470,53,63108,719034686,0.0,1,123
2016-04-06 17:20:41,632537470,53,57168,719034686,0.0,1,131
2016-04-06 17:20:41,632537470,53,55789,719034686,0.0,1,123
2016-04-06 17:20:41,2991584727,53,23105,719034686,0.0,1,168
2016-04-06 17:20:41,2991584697,53,47746,719034686,0.0,1,155
2016-04-06 17:20:41,2822340285,53,59244,719034686,0.0,1,235
2016-04-06 17:20:41,2822340285,53,38852,719034686,0.0,1,200
2016-04-06 17:20:41,2532965773,53,24192,719034686,0.0,1,140
2016-04-06 17:20:41,2532965770,53,18774,719034686,0.0,1,120
2016-04-06 17:20:41,2348580797,53,43554,719034686,0.0,1,65
2016-04-06 17:20:41,2144152388,53,54410,719034686,0.0,1,166
2016-04-06 17:20:41,2037006712,53,62681,719034686,0.0,1,184
2016-04-06 17:20:41,2037006709,53,11019,719034686,0.0,1,120
2016-04-06 17:20:41,1788398263,53,38438,719034686,0.0,1,200
2016-04-06 17:20:41,1678284277,53,49838,719034686,0.0,1,186
2016-04-06 17:20:41,3428942430,53,62436,719034650,0.0,1,76
2016-04-06 17:20:41,3428942405,53,61088,719034650,0.0,1,76
2016-04-06 17:20:41,3428942446,53,64788,719034650,0.0,1,65
2016-04-06 17:20:41,2348580797,53,23645,719034650,0.0,1,76
2016-04-06 17:20:41,2778990329,80,29523,719034645,0.0,1,40
2016-04-06 17:20:41,719035587,3306,38254,564901531,0.0,1,40
2016-04-06 17:20:41,719036354,53,63485,558322229,0.0,1,93
2016-04-06 17:20:41,719036354,53,64875,558322229,0.0,1,141
2016-04-06 17:20:41,719034631,60742,53,614070518,0.0,1,77
2016-04-06 17:20:41,719036255,0,781,615651198,0.0,1,56
2016-04-06 17:20:41,719034686,17983,53,712454905,0.0,1,79
2016-04-06 17:20:41,2991584727,53,32096,719034686,0.0,1,155
2016-04-06 17:20:41,719034686,3728,53,712454905,0.0,1,87
2016-04-06 17:20:41,719034686,64112,53,718269334,0.0,1,68
2016-04-06 17:20:41,719034686,28593,53,718270373,0.0,1,74
2016-04-06 17:20:41,719034686,41616,53,718270373,0.0,1,77
2016-04-06 17:20:41,3994273730,25,48777,719034636,0.0,1,230
2016-04-06 17:20:41,3307391530,80,34063,719034639,0.0,1,52
2016-04-06 17:20:41,3621709582,53,1294,719034815,0.0,4,6000
2016-04-06 17:20:41,719034631,31427,53,712454905,0.0,1,78
2016-04-06 17:20:41,3176655953,53,39326,719034686,0.0,1,118
2016-04-06 17:20:41,3176655953,53,59121,719034686,0.0,1,123
2016-04-06 17:20:41,3176655953,53,59214,719034686,0.0,1,203
2016-04-06 17:20:41,3526241969,53,33312,719034686,0.0,1,76
2016-04-06 17:20:41,3526241969,53,58107,719034686,0.0,1,76
2016-04-06 17:20:41,3526241969,53,60290,719034686,0.0,1,76
2016-04-06 17:20:41,3526242254,53,35395,719034686,0.0,1,76
2016-04-06 17:20:41,3526242254,53,43099,719034686,0.0,1,76
2016-04-06 17:20:41,3526242254,53,48378,719034686,0.0,1,76
2016-04-06 17:20:41,3526241969,53,33083,719034686,0.0,1,76
2016-04-06 17:20:41,3526242254,53,54179,719034686,0.0,1,76
2016-04-06 17:20:41,3592994893,53,63817,719034686,0.0,1,193
2016-04-06 17:20:41,4038286066,53,25624,719034686,0.0,1,165
2016-04-06 17:20:41,632537470,53,18640,719034686,0.0,1,75
2016-04-06 17:20:41,632537470,53,27463,719034686,0.0,1,131
2016-04-06 17:20:41,632537470,53,45215,719034686,0.0,1,131
2016-04-06 17:20:41,632537470,53,45302,719034686,0.0,1,166
2016-04-06 17:20:41,3592994885,53,27883,719034686,0.0,1,193
2016-04-06 17:20:41,2403861754,48470,53,719034981,0.0,1,58
2016-04-06 17:20:41,3526241154,53,7564,719034686,0.0,1,76
2016-04-06 17:20:41,3526241154,53,28485,719034686,0.0,1,76
2016-04-06 17:20:41,3263638981,53,64836,719034686,0.0,1,216
2016-04-06 17:20:41,3428942434,53,44902,719034686,0.0,1,65
2016-04-06 17:20:41,3428920932,53,56389,719034686,0.0,1,134
2016-04-06 17:20:41,3428920934,53,57078,719034686,0.0,1,124
2016-04-06 17:20:41,3428920934,53,59501,719034686,0.0,1,191
2016-04-06 17:20:41,3428927776,53,45918,719034686,0.0,1,187
2016-04-06 17:20:41,3526241154,53,47203,719034686,0.0,1,76
2016-04-06 17:20:41,3428927776,53,54613,719034686,0.0,1,180
2016-04-06 17:20:41,3428927794,53,33103,719034686,0.0,1,134
2016-04-06 17:20:41,3428927795,53,64360,719034686,0.0,1,167
2016-04-06 17:20:41,3428927799,53,42504,719034686,0.0,1,188
2016-04-06 17:20:41,3495641107,53,6686,719034686,0.0,1,163
2016-04-06 17:20:41,3495641110,53,25189,719034686,0.0,1,139
2016-04-06 17:20:41,3526241154,53,14763,719034686,0.0,1,76
2016-04-06 17:20:41,3428927777,53,64974,719034686,0.0,1,124
2016-04-06 17:20:41,2403862665,36017,53,719034981,0.0,1,83
2016-04-06 17:20:41,719035062,53,42777,2403861754,0.0,1,178
2016-04-06 17:20:41,2403862665,42461,53,719034981,0.0,1,55
2016-04-06 17:20:41,719036245,41689,8621,780079110,0.0,1,315
2016-04-06 17:20:41,719034686,7397,53,841269584,0.0,1,80
2016-04-06 17:20:41,719034631,28246,53,841269584,0.0,1,84
2016-04-06 17:20:41,719036354,4196,53,3655100729,0.0,1,65
2016-04-06 17:20:41,719036354,44785,53,3655100729,0.0,1,65
2016-04-06 17:20:41,719036354,56422,53,3655100729,0.0,1,58
2016-04-06 17:20:41,719036361,56488,53,3681620296,0.0,1,74
2016-04-06 17:20:41,2403861754,50584,53,719035062,0.0,1,72
2016-04-06 17:20:41,2403861754,49668,53,719035062,0.0,1,81
2016-04-06 17:20:41,2403861754,46692,53,719035062,0.0,1,77
2016-04-06 17:20:41,2403861754,46420,53,719035062,0.0,1,77
2016-04-06 17:20:41,719036354,22089,53,3655100729,0.0,1,69
2016-04-06 17:20:41,2403861754,45907,53,719035062,0.0,1,77
2016-04-06 17:20:41,2403861754,44640,53,719035062,0.0,1,77
2016-04-06 17:20:41,2403861754,42777,53,719035062,0.0,1,55
2016-04-06 17:20:41,2403861754,41327,53,719035062,0.0,1,77
2016-04-06 17:20:41,2403862665,40856,53,719034981,0.0,1,83
2016-04-06 17:20:41,2403861754,35589,53,719035062,0.0,1,77
2016-04-06 17:20:41,2403861754,33660,53,719035062,0.0,1,64
2016-04-06 17:20:41,2403861754,44700,53,719035035,0.0,1,72
2016-04-06 17:20:41,2403861754,38634,53,719035035,0.0,1,64
2016-04-06 17:20:41,1270074595,53,38363,719035013,0.0,1,133
2016-04-06 17:20:41,3428920518,53,51969,719035009,0.0,1,138
2016-04-06 17:20:41,1116872506,53,43380,719035008,0.0,1,176
2016-04-06 17:20:41,2403861754,45255,53,719035062,0.0,1,77
2016-04-06 17:20:41,719036095,3241,53,871691405,0.0,1,89
2016-04-06 17:20:41,719034617,24254,53,3655100729,0.0,1,69
2016-04-06 17:20:41,719034686,63817,53,3592994893,0.0,1,80
2016-04-06 17:20:41,2403862665,49374,53,719034978,0.0,1,75
2016-04-06 17:20:41,2403862665,33515,53,719034978,0.0,1,71
2016-04-06 17:20:41,864044234,53,27559,719034977,0.0,1,152
2016-04-06 17:20:41,2403861754,51760,53,719035071,0.0,1,77
2016-04-06 17:20:41,2403861754,58722,53,719035064,0.0,1,64
2016-04-06 17:20:41,2403861754,47173,53,719035064,0.0,1,72
2016-04-06 17:20:41,2403861754,53644,53,719035062,0.0,1,77
2016-04-06 17:20:41,719034686,64360,53,3428927795,0.0,1,88
2016-04-06 17:20:41,719034631,55598,53,3428927796,0.0,1,85
2016-04-06 17:20:41,719034617,65416,53,3428927798,0.0,1,67
2016-04-06 17:20:41,719034686,42504,53,3428927799,0.0,1,75
2016-04-06 17:20:41,719036359,30925,53,3594734532,0.0,1,76
2016-04-06 17:20:41,719034617,42478,53,3428927800,0.0,1,80
2016-04-06 17:20:41,719034631,58601,53,3428927803,0.0,1,74
2016-04-06 17:20:41,719036354,53,64705,3474779578,0.0,1,411
2016-04-06 17:20:41,719036354,53,59654,3473458857,0.0,1,128
2016-04-06 17:20:41,719036354,53,63349,3473458857,0.0,1,128
2016-04-06 17:20:41,719036354,61316,53,3496520347,0.0,1,60
2016-04-06 17:20:41,719034686,6686,53,3495641107,0.0,1,79
2016-04-06 17:20:41,719034978,26227,53,3495641107,0.0,1,83
2016-04-06 17:20:41,719034686,25189,53,3495641110,0.0,1,79
2016-04-06 17:20:41,719034988,10124,53,3555413798,0.0,1,65
2016-04-06 17:20:41,719036355,25401,53,3561197465,0.0,1,66
2016-04-06 17:20:41,719034686,27883,53,3592994885,0.0,1,80
2016-04-06 17:20:41,719035239,41443,53,3428927801,0.0,1,90
2016-04-06 17:20:41,719034631,53,53,879908654,0.0,1,169
2016-04-06 17:20:41,2403861754,36640,53,719035062,0.0,1,72
2016-04-06 17:20:41,2403862665,47091,53,719034991,0.0,1,67
2016-04-06 17:20:41,3576292995,80,52028,719034985,0.0,4,4884
2016-04-06 17:20:41,3647783781,53,15122,719034996,0.0,1,170
2016-04-06 17:20:41,864532311,53,45244,719034988,0.0,1,149
2016-04-06 17:20:41,2403862665,33103,53,719034991,0.0,1,67
2016-04-06 17:20:41,2403862665,60469,53,719034985,0.0,1,76
2016-04-06 17:20:41,2403862665,43914,53,719034985,0.0,1,74
2016-04-06 17:20:41,864528660,53,49607,719034999,0.0,1,157
2016-04-06 17:20:41,2403862665,43621,53,719034985,0.0,1,74
2016-04-06 17:20:41,2403862665,33147,53,719035008,0.0,1,72
2016-04-06 17:20:41,2403862665,52691,53,719034988,0.0,1,76
2016-04-06 17:20:41,2403862665,50766,53,719035008,0.0,1,71
2016-04-06 17:20:41,2947671326,80,7536,719034991,0.0,7,9845
2016-04-06 17:20:41,2403862665,54981,53,719034981,0.0,1,83
2016-04-06 17:20:41,2403862665,36065,53,719034985,0.0,1,72
2016-04-06 17:20:41,2947671326,80,7623,719034991,0.0,7,9018
2016-04-06 17:20:41,719034681,56828,80,3702079176,0.0,1,52
2016-04-06 17:20:41,719034617,33196,53,3744638797,0.0,1,58
2016-04-06 17:20:41,719036354,57716,53,3744638797,0.0,1,56
2016-04-06 17:20:41,719034610,25,59806,3805182964,0.0,1,40
2016-04-06 17:20:41,2403862665,35029,53,719034988,0.0,1,76
2016-04-06 17:20:41,3555413798,53,10124,719034988,0.0,1,170
2016-04-06 17:20:41,864528660,53,34427,719034999,0.0,1,139
2016-04-06 17:20:41,3561799067,80,4670,719034645,0.996,59,80713
2016-04-06 17:20:41,719034645,4670,80,3561799067,0.996,19,923
2016-04-06 17:20:41,719036255,445,4150,1319732557,1.996,3,120
2016-04-06 17:20:41,719034773,443,47807,1441550969,0.992,7,5246
2016-04-06 17:20:41,719035028,38424,80,3270067187,14.992,6,655
2016-04-06 17:20:41,719036245,49466,53761,1285748686,8.988,3,152
2016-04-06 17:20:41,3627274180,51109,161,719036341,47.988,26,1916
2016-04-06 17:20:41,1788232278,62328,33033,719036341,35.988,8,494
2016-04-06 17:20:41,719036245,65194,466,2962861012,8.98,3,152
2016-04-06 17:20:41,719034639,52133,80,3496937068,56.98,5,200
2016-04-06 17:20:41,719035164,14483,443,1084800517,1.976,12,2861
2016-04-06 17:20:41,714185962,143,57246,719035009,9.972,275,25603
2016-04-06 17:20:41,719036242,37150,10021,2232564916,1.96,10,446
2016-04-06 17:20:41,719035162,22450,443,1188402326,1.956,9,1807
2016-04-06 17:20:41,719034983,1593,22,4204330410,8.952,3,144
2016-04-06 17:20:41,719035716,1148,445,1185603616,2.952,2,96
2016-04-06 17:20:41,719036060,29793,443,2966386438,2.948,10,3169
2016-04-06 17:20:41,2966386438,443,29793,719036060,2.944,10,2855
2016-04-06 17:20:41,3695941766,80,2103,719036095,0.928,68,96504
2016-04-06 17:20:41,1255771225,443,62881,719036060,5.928,6,389
2016-04-06 17:20:41,1089723334,80,50430,719034999,3.928,26,33270
2016-04-06 17:20:41,719036095,2103,80,3695941766,0.924,47,2307
2016-04-06 17:20:41,719035603,34041,80,3542927879,1.92,6,724
2016-04-06 17:20:41,4038132098,25,59872,719034978,1.916,8,2311
2016-04-06 17:20:41,719035192,2846,80,3576337218,1.912,29,1768
2016-04-06 17:20:41,1788273675,443,2240,719034747,2.912,164,224849
2016-04-06 17:20:41,719036060,51068,443,2821066069,10.912,13,2578
2016-04-06 17:20:41,2821066069,443,51068,719036060,10.912,16,12097
2016-04-06 17:20:41,719036242,37151,10021,2232564916,1.912,10,446
2016-04-06 17:20:41,719035603,58976,80,3587501514,8.904,6,719
2016-04-06 17:20:41,719035603,58975,80,3587501514,8.904,6,713
2016-04-06 17:20:41,719035603,58977,80,3587501514,8.896,6,705
2016-04-06 17:20:41,719036090,50423,80,3561995719,41.892,25,2509
2016-04-06 17:20:41,719036246,443,62327,3428960851,105.892,10,629
2016-04-06 17:20:41,719036060,55807,443,2821066105,6.888,8,931
2016-04-06 17:20:41,719036255,445,18592,697635822,1.888,3,120
2016-04-06 17:20:41,719035603,59065,443,3509605800,9.884,10,1097
2016-04-06 17:20:41,3145517912,48050,80,719036221,60.872,11,1096
2016-04-06 17:20:41,719036221,80,48050,3145517912,60.872,10,683
2016-04-06 17:20:41,719035603,43383,80,3382929282,11.872,8,1212
2016-04-06 17:20:41,3056247299,22,47119,719035028,32.864000000000004,2,188
2016-04-06 17:20:41,719035164,39258,443,1188214094,1.864,25,3549
2016-04-06 17:20:41,719036245,443,28309,1438812722,18.86,5,363
2016-04-06 17:20:41,3561852167,80,52445,719035008,28.86,35,41283
2016-04-06 17:20:41,3564344285,443,52972,719036079,8.86,24,17383
2016-04-06 17:20:41,719035008,52445,80,3561852167,28.86,22,3943
2016-04-06 17:20:41,719036079,52972,443,3564344285,8.86,15,5010
2016-04-06 17:20:41,3056247299,22,55226,719034982,10.86,19,3037
2016-04-06 17:20:41,1788265066,25,54332,719035008,0.856,16,3145
2016-04-06 17:20:41,719035164,9219,443,1188212856,1.856,15,2993
2016-04-06 17:20:41,719036252,443,15436,2526632046,91.848,181,241033
2016-04-06 17:20:41,719036252,443,15437,2526632046,91.848,82,98754
2016-04-06 17:20:41,719036252,443,15434,2526632046,91.848,239,321051
2016-04-06 17:20:41,2947671398,80,15873,719034788,1.84,24,33793
2016-04-06 17:20:41,2200389911,48046,80,719036221,131.836,24,4008
2016-04-06 17:20:41,1251902551,80,3384,719034987,12.832,2,92
2016-04-06 17:20:41,3056247299,22,54622,719036064,12.828,23,3493
2016-04-06 17:20:41,719036245,80,63138,2526635109,19.824,1719,2492943
2016-04-06 17:20:41,2659239699,443,8567,719034779,0.82,4,409
2016-04-06 17:20:41,2945709617,53738,50002,719034713,30.82,49,3729
2016-04-06 17:20:41,719034779,8567,443,2659239699,0.82,8,1599
2016-04-06 17:20:41,1313078693,25,52380,719035008,1.816,9,822
2016-04-06 17:20:41,719035162,58310,443,1183243653,5.808,11,1948
2016-04-06 17:20:41,719034752,64474,80,2770202964,20.808000000000003,8,1113
2016-04-06 17:20:41,719035162,80,40305,732179470,15.796,4,601
2016-04-06 17:20:41,3105333276,48040,80,719036221,76.78399999999998,18,4024
2016-04-06 17:20:41,719035603,55514,80,3593046274,0.784,6,627
2016-04-06 17:20:41,3056247299,22,45661,719034774,19.78,25,6587
2016-04-06 17:20:41,719036221,80,48046,2200389911,131.77200000000002,19,2864
2016-04-06 17:20:41,719035056,57797,993,3493891505,53.772,21,2898
2016-04-06 17:20:41,3428960877,48049,80,719036221,115.768,17,1374
2016-04-06 17:20:41,3757290089,443,60445,719036060,14.764,187,265726
2016-04-06 17:20:41,2821066105,443,55810,719036060,5.7639999999999985,7,566
2016-04-06 17:20:41,719036060,50138,443,2821066049,2.764,24,4827
2016-04-06 17:20:41,2821066049,443,50138,719036060,2.76,33,35655
2016-04-06 17:20:41,2991584727,53,64060,719034686,0.7559999999999999,2,341
2016-04-06 17:20:41,719036060,13307,443,2966386438,6.756,13,3445
2016-04-06 17:20:41,719036242,42528,21,3382844933,0.752,9,401
2016-04-06 17:20:41,719036245,60667,53761,3383553977,9.752,3,144
2016-04-06 17:20:41,2966386438,443,13307,719036060,6.752000000000002,13,4019
2016-04-06 17:20:41,719036094,55270,110,3495615020,0.748,11,531
2016-04-06 17:20:41,719036245,443,28310,1438812722,16.748,3,132
2016-04-06 17:20:41,1287811056,48065,443,719036221,61.744,18,2481
2016-04-06 17:20:41,3495615020,110,55270,719036094,0.7440000000000001,11,1777
2016-04-06 17:20:41,2947671403,80,13960,719034994,3.74,3,128
2016-04-06 17:20:41,2821066105,443,55811,719036060,5.7360000000000015,8,743
2016-04-06 17:20:41,719036245,443,27207,732179817,19.732,33,8126
2016-04-06 17:20:41,2770202964,80,64478,719034752,20.728,8,1386
2016-04-06 17:20:41,3493914567,2783,21,719036341,4.728,7,304
2016-04-06 17:20:41,3145493680,48064,80,719036221,50.72,9,1223
2016-04-06 17:20:41,719036252,443,15435,2526632046,45.72,160,229414
2016-04-06 17:20:41,719036242,42529,21,3382844933,0.716,9,401
2016-04-06 17:20:41,719034752,64478,80,2770202964,20.716,7,1826
2016-04-06 17:20:41,719036090,50424,80,3561995719,14.712,5,268
2016-04-06 17:20:41,719036252,443,15438,2526632046,45.712,118,162455
2016-04-06 17:20:41,719035603,54797,443,609744588,0.708,9,1105
2016-04-06 17:20:41,719035164,40762,443,1243883792,1.704,12,2645
2016-04-06 17:20:41,3428956888,48548,25,719035062,0.7040000000000001,23,11829
2016-04-06 17:20:41,719035062,25,48548,3428956888,0.7,22,6227
2016-04-06 17:20:41,1022552136,80,4207,719034872,0.7,16,19563
2016-04-06 17:20:41,719035603,54798,443,609744588,0.7,9,1111
2016-04-06 17:20:41,2821066084,443,54962,719036060,2.696,15,8813
2016-04-06 17:20:41,719036060,54962,443,2821066084,2.696,13,2322
2016-04-06 17:20:41,719036245,26064,53761,3593097062,38.688,6,288
2016-04-06 17:20:41,2770202964,80,64474,719034752,18.684,7,5160
2016-04-06 17:20:41,3561799067,80,4671,719034645,0.68,48,65058
2016-04-06 17:20:41,3695941766,80,2113,719036095,0.68,47,65532
2016-04-06 17:20:41,4253810047,55710,80,719036084,0.68,6,601
2016-04-06 17:20:41,719036095,2113,80,3695941766,0.68,33,1943
2016-04-06 17:20:41,719034645,4671,80,3561799067,0.68,15,763
